"","V1","V2"
"15265","zittere","-0.0048"
"15266","gezittert","-0.0048"
"15267","zornigerer","-0.1853"
"15268","zorniges","-0.1853"
"15269","zorniger","-0.1853"
"15270","zornigeres","-0.1853"
"15271","zornige","-0.1853"
"15272","zornigen","-0.1853"
"15273","zornigem","-0.1853"
"15274","zornigste","-0.1853"
"15275","zornigeren","-0.1853"
"15276","zornigerem","-0.1853"
"15277","zornigst","-0.1853"
"15278","zornigere","-0.1853"
"15279","zornigsten","-0.1853"
"15280","zornigstem","-0.1853"
"15281","zornigster","-0.1853"
"15282","zornigstes","-0.1853"
"15283","zurückgeschicktste","-0.3377"
"15284","zurückgeschickterem","-0.3377"
"15285","zurückgeschicktstem","-0.3377"
"15286","zurückgeschicktsten","-0.3377"
"15287","zurückgeschickteren","-0.3377"
"15288","zurückgeschicktster","-0.3377"
"15289","zurückgeschicktstes","-0.3377"
"15290","zurückgeschickte","-0.3377"
"15291","zurückgeschicktere","-0.3377"
"15292","zurückgeschickterer","-0.3377"
"15293","zurückgeschickteres","-0.3377"
"15294","zurückgeschickter","-0.3377"
"15295","zurückgeschicktes","-0.3377"
"15296","zurückgeschickten","-0.3377"
"15297","zurückgeschicktst","-0.3377"
"15298","zurückgeschicktem","-0.3377"
"15299","zurückschickt","-0.331"
"15300","zurückschick","-0.331"
"15301","zurückschickten","-0.331"
"15302","zurückschicket","-0.331"
"15303","zurückschicktet","-0.331"
"15304","zurückgeschickt","-0.331"
"15305","zurückschickte","-0.331"
"15306","zurückschickst","-0.331"
"15307","zurückschicke","-0.331"
"15308","zurückschicktest","-0.331"
"15309","zurückschickest","-0.331"
"15310","zusammenhanglosestes","-0.0048"
"15311","zusammenhangloseren","-0.0048"
"15312","zusammenhangloserem","-0.0048"
"15313","zusammenhangloserer","-0.0048"
"15314","zusammenhangloseres","-0.0048"
"15315","zusammenhanglose","-0.0048"
"15316","zusammenhanglosestem","-0.0048"
"15317","zusammenhanglosesten","-0.0048"
"15318","zusammenhangloseste","-0.0048"
"15319","zusammenhanglosester","-0.0048"
"15320","zusammenhanglosere","-0.0048"
"15321","zusammenhangloser","-0.0048"
"15322","zusammenhangloses","-0.0048"
"15323","zusammenhanglosen","-0.0048"
"15324","zusammenhanglosem","-0.0048"
"15325","zusammenhanglosest","-0.0048"
"15326","zwecklosen","-0.0048"
"15327","zwecklosem","-0.0048"
"15328","zweckloser","-0.0048"
"15329","zweckloses","-0.0048"
"15330","zwecklosere","-0.0048"
"15331","zwecklosester","-0.0048"
"15332","zwecklosestes","-0.0048"
"15333","zweckloseres","-0.0048"
"15334","zweckloserer","-0.0048"
"15335","zwecklosest","-0.0048"
"15336","zwecklosesten","-0.0048"
"15337","zwecklosestem","-0.0048"
"15338","zweckloseste","-0.0048"
"15339","zweckloseren","-0.0048"
"15340","zweckloserem","-0.0048"
"15341","zwecklose","-0.0048"
"15342","zweideutigsten","-0.3174"
"15343","zweideutigstem","-0.3174"
"15344","zweideutigstes","-0.3174"
"15345","zweideutigster","-0.3174"
"15346","zweideutigste","-0.3174"
"15347","zweideutigere","-0.3174"
"15348","zweideutigerem","-0.3174"
"15349","zweideutigeren","-0.3174"
"15350","zweideutigst","-0.3174"
"15351","zweideutigem","-0.3174"
"15352","zweideutige","-0.3174"
"15353","zweideutigen","-0.3174"
"15354","zweideutigeres","-0.3174"
"15355","zweideutiges","-0.3174"
"15356","zweideutiger","-0.3174"
"15357","zweideutigerer","-0.3174"
"15358","zweifelhaftem","-0.3455"
"15359","zweifelhaften","-0.3455"
"15360","zweifelhafteres","-0.3455"
"15361","zweifelhaftestem","-0.3455"
"15362","zweifelhafterer","-0.3455"
"15363","zweifelhaftest","-0.3455"
"15364","zweifelhaftesten","-0.3455"
"15365","zweifelhafte","-0.3455"
"15366","zweifelhafteren","-0.3455"
"15367","zweifelhafterem","-0.3455"
"15368","zweifelhafteste","-0.3455"
"15369","zweifelhaftestes","-0.3455"
"15370","zweifelhaftester","-0.3455"
"15371","zweifelhaftere","-0.3455"
"15372","zweifelhafter","-0.3455"
"15373","zweifelhaftes","-0.3455"
"15374","zweifelten","-0.1935"
"15375","gezweifelt","-0.1935"
"15376","zweifelen","-0.1935"
"15377","zweifle","-0.1935"
"15378","zweifeltet","-0.1935"
"15379","zweifl","-0.1935"
"15380","zweifeltest","-0.1935"
"15381","zweifelt","-0.1935"
"15382","zweifelte","-0.1935"
"15383","zweifelst","-0.1935"
"15384","zweifele","-0.1935"
"15385","zweifel","-0.1935"
"15386","zweitklassigste","-0.1725"
"15387","zweitklassigeren","-0.1725"
"15388","zweitklassiges","-0.1725"
"15389","zweitklassiger","-0.1725"
"15390","zweitklassigerem","-0.1725"
"15391","zweitklassigsten","-0.1725"
"15392","zweitklassigstem","-0.1725"
"15393","zweitklassigerer","-0.1725"
"15394","zweitklassigeres","-0.1725"
"15395","zweitklassigem","-0.1725"
"15396","zweitklassigere","-0.1725"
"15397","zweitklassigstes","-0.1725"
"15398","zweitklassigen","-0.1725"
"15399","zweitklassigster","-0.1725"
"15400","zweitklassige","-0.1725"
"15401","zweitklassigst","-0.1725"
"15402","zwiespältige","-0.0048"
"15403","zwiespältigstem","-0.0048"
"15404","zwiespältigsten","-0.0048"
"15405","zwiespältigst","-0.0048"
"15406","zwiespältigen","-0.0048"
"15407","zwiespältigem","-0.0048"
"15408","zwiespältiger","-0.0048"
"15409","zwiespältigerem","-0.0048"
"15410","zwiespältigeren","-0.0048"
"15411","zwiespältiges","-0.0048"
"15412","zwiespältigerer","-0.0048"
"15413","zwiespältigeres","-0.0048"
"15414","zwiespältigste","-0.0048"
"15415","zwiespältigstes","-0.0048"
"15416","zwiespältigere","-0.0048"
"15417","zwiespältigster","-0.0048"
"15418","zwieträchtigst","-0.0048"
"15419","zwieträchtigem","-0.0048"
"15420","zwieträchtigen","-0.0048"
"15421","zwieträchtige","-0.0048"
"15422","zwieträchtiger","-0.0048"
"15423","zwieträchtigste","-0.0048"
"15424","zwieträchtiges","-0.0048"
"15425","zwieträchtigster","-0.0048"
"15426","zwieträchtigeren","-0.0048"
"15427","zwieträchtigstes","-0.0048"
"15428","zwieträchtigerem","-0.0048"
"15429","zwieträchtigsten","-0.0048"
"15430","zwieträchtigere","-0.0048"
"15431","zwieträchtigstem","-0.0048"
"15432","zwieträchtigerer","-0.0048"
"15433","zwieträchtigeres","-0.0048"
"15434","gezögert","-0.0048"
"15435","zögertet","-0.0048"
"15436","zögeren","-0.0048"
"15437","zögerst","-0.0048"
"15438","zöger","-0.0048"
"15439","zögertest","-0.0048"
"15440","zögerte","-0.0048"
"15441","zögerten","-0.0048"
"15442","zögert","-0.0048"
"15443","zögere","-0.0048"
"15444","züchtigt","-0.0048"
"15445","züchtigtest","-0.0048"
"15446","züchtige","-0.0048"
"15447","gezüchtigt","-0.0048"
"15448","züchtigtet","-0.0048"
"15449","züchtigest","-0.0048"
"15450","züchtig","-0.0048"
"15451","züchtiget","-0.0048"
"15452","züchtigst","-0.0048"
"15453","züchtigte","-0.0048"
"15454","züchtigten","-0.0048"
"15455","Ärgernises","-0.3357"
"15456","Ärgerniss","-0.3357"
"15457","Ärgernisen","-0.3357"
"15458","Ärgernise","-0.3357"
"15459","Übels","-0.4895"
"15460","Übeln","-0.4895"
"15461","Übergewichtes","-0.2011"
"15462","Übergewichten","-0.2011"
"15463","Übergewichte","-0.2011"
"15464","Übergewichts","-0.2011"
"15465","Übermaßs","-0.3337"
"15466","Übermaßes","-0.3337"
"15467","Überschwemmungen","-0.0048"
"15468","Übertreibungen","-0.0424"
"15469","ängstlichst","-0.4735"
"15470","ängstlichste","-0.4735"
"15471","ängstlichen","-0.4735"
"15472","ängstlichem","-0.4735"
"15473","ängstlicheren","-0.4735"
"15474","ängstlichstem","-0.4735"
"15475","ängstlichsten","-0.4735"
"15476","ängstlicherem","-0.4735"
"15477","ängstlicher","-0.4735"
"15478","ängstlichster","-0.4735"
"15479","ängstliche","-0.4735"
"15480","ängstlichstes","-0.4735"
"15481","ängstliches","-0.4735"
"15482","ängstlichere","-0.4735"
"15483","ängstlicheres","-0.4735"
"15484","ängstlicherer","-0.4735"
"15485","ärgerlichstem","-0.3111"
"15486","ärgerlichsten","-0.3111"
"15487","ärgerlichen","-0.3111"
"15488","ärgerlichst","-0.3111"
"15489","ärgerlichem","-0.3111"
"15490","ärgerliches","-0.3111"
"15491","ärgerlichster","-0.3111"
"15492","ärgerlicher","-0.3111"
"15493","ärgerlichstes","-0.3111"
"15494","ärgerlicherer","-0.3111"
"15495","ärgerlicheres","-0.3111"
"15496","ärgerlicheren","-0.3111"
"15497","ärgerlicherem","-0.3111"
"15498","ärgerliche","-0.3111"
"15499","ärgerlichere","-0.3111"
"15500","ärgerlichste","-0.3111"
"15501","ödeere","-0.457"
"15502","ödeerer","-0.457"
"15503","ödeeres","-0.457"
"15504","ödeen","-0.457"
"15505","ödees","-0.457"
"15506","ödeer","-0.457"
"15507","ödeste","-0.457"
"15508","ödestem","-0.457"
"15509","ödesten","-0.457"
"15510","ödestes","-0.457"
"15511","ödeeren","-0.457"
"15512","ödeerem","-0.457"
"15513","ödester","-0.457"
"15514","ödeem","-0.457"
"15515","ödest","-0.457"
"15516","ödee","-0.457"
"15517","übellaunigerer","-0.0048"
"15518","übellauniges","-0.0048"
"15519","übellauniger","-0.0048"
"15520","übellaunigem","-0.0048"
"15521","übellaunigere","-0.0048"
"15522","übellaunigeres","-0.0048"
"15523","übellaunigen","-0.0048"
"15524","übellaunige","-0.0048"
"15525","übellaunigst","-0.0048"
"15526","übellaunigste","-0.0048"
"15527","übellaunigstes","-0.0048"
"15528","übellaunigster","-0.0048"
"15529","übellaunigeren","-0.0048"
"15530","übellaunigerem","-0.0048"
"15531","übellaunigsten","-0.0048"
"15532","übellaunigstem","-0.0048"
"15533","überflüssiges","-0.5154"
"15534","überflüssiger","-0.5154"
"15535","überflüssigere","-0.5154"
"15536","überflüssigerem","-0.5154"
"15537","überflüssigstes","-0.5154"
"15538","überflüssigeren","-0.5154"
"15539","überflüssigen","-0.5154"
"15540","überflüssigste","-0.5154"
"15541","überflüssigem","-0.5154"
"15542","überflüssigeres","-0.5154"
"15543","überflüssigst","-0.5154"
"15544","überflüssigerer","-0.5154"
"15545","überflüssige","-0.5154"
"15546","überflüssigstem","-0.5154"
"15547","überflüssigsten","-0.5154"
"15548","überflüssigster","-0.5154"
"15549","übergewichtigstes","-0.3215"
"15550","übergewichtigster","-0.3215"
"15551","übergewichtigste","-0.3215"
"15552","übergewichtigstem","-0.3215"
"15553","übergewichtigeren","-0.3215"
"15554","übergewichtigst","-0.3215"
"15555","übergewichtigeres","-0.3215"
"15556","übergewichtigsten","-0.3215"
"15557","übergewichtigerer","-0.3215"
"15558","übergewichtiger","-0.3215"
"15559","übergewichtigerem","-0.3215"
"15560","übergewichtigen","-0.3215"
"15561","übergewichtigere","-0.3215"
"15562","übergewichtigem","-0.3215"
"15563","übergewichtige","-0.3215"
"15564","übergewichtiges","-0.3215"
"15565","überhöhtet","-0.0048"
"15566","überhöhe","-0.0048"
"15567","überhöht","-0.0048"
"15568","überhöhet","-0.0048"
"15569","überhöhest","-0.0048"
"15570","überhöhtest","-0.0048"
"15571","überhöhst","-0.0048"
"15572","überhöhte","-0.0048"
"15573","überhöhten","-0.0048"
"15574","überhöh","-0.0048"
"15575","übermäßiger","-0.1844"
"15576","übermäßigste","-0.1844"
"15577","übermäßiges","-0.1844"
"15578","übermäßigst","-0.1844"
"15579","übermäßigstes","-0.1844"
"15580","übermäßigster","-0.1844"
"15581","übermäßigsten","-0.1844"
"15582","übermäßige","-0.1844"
"15583","übermäßigeren","-0.1844"
"15584","übermäßigerem","-0.1844"
"15585","übermäßigstem","-0.1844"
"15586","übermäßigerer","-0.1844"
"15587","übermäßigeres","-0.1844"
"15588","übermäßigen","-0.1844"
"15589","übermäßigem","-0.1844"
"15590","übermäßigere","-0.1844"
"15591","überschwemmet","-0.0048"
"15592","überschwemm","-0.0048"
"15593","überschwemmst","-0.0048"
"15594","überschwemmt","-0.0048"
"15595","überschwemmte","-0.0048"
"15596","überschwemmtet","-0.0048"
"15597","überschwemmtest","-0.0048"
"15598","überschwemme","-0.0048"
"15599","überschwemmten","-0.0048"
"15600","überschwemmest","-0.0048"
"15601","übertriebenes","-0.3203"
"15602","übertriebenerer","-0.3203"
"15603","übertriebeneres","-0.3203"
"15604","übertriebener","-0.3203"
"15605","übertriebner","-0.3203"
"15606","übertriebeneren","-0.3203"
"15607","übertriebenste","-0.3203"
"15608","übertriebenen","-0.3203"
"15609","übertriebenem","-0.3203"
"15610","übertriebnerem","-0.3203"
"15611","übertriebneren","-0.3203"
"15612","übertriebnere","-0.3203"
"15613","übertriebenerem","-0.3203"
"15614","übertriebenst","-0.3203"
"15615","übertriebnerer","-0.3203"
"15616","übertriebenstem","-0.3203"
"15617","übertriebneres","-0.3203"
"15618","übertriebene","-0.3203"
"15619","übertriebenere","-0.3203"
"15620","übertriebensten","-0.3203"
"15621","übertriebenstes","-0.3203"
"15622","übertriebenster","-0.3203"
"15623","überwältigest","-0.0048"
"15624","überwältigten","-0.0048"
"15625","überwältige","-0.0048"
"15626","überwältigt","-0.0048"
"15627","überwältigte","-0.0048"
"15628","überwältigtest","-0.0048"
"15629","überwältigst","-0.0048"
"15630","überwältiget","-0.0048"
"15631","überwältig","-0.0048"
"15632","überwältigtet","-0.0048"
"15633","Abmachung","0.004"
"15634","Abschluß","0.004"
"15635","Abstimmung","0.004"
"15636","Agilität","0.004"
"15637","Aktivität","0.004"
"15638","Aktualisierung","0.004"
"15639","Aktualität","0.004"
"15640","Akzeptanz","0.004"
"15641","Andrang","0.004"
"15642","Anerkennung","0.0855"
"15643","Angebot","0.0711"
"15644","Angemessenheit","0.004"
"15645","Anhebung","0.004"
"15646","Anheiterung","0.004"
"15647","Ankurbelung","0.004"
"15648","Annehmlichkeit","0.004"
"15649","Annäherung","0.004"
"15650","Anpassung","0.004"
"15651","Anpassungsfähigkeit","0.004"
"15652","Anreicherung","0.004"
"15653","Anspruch","0.004"
"15654","Anstand","0.004"
"15655","Anstieg","0.004"
"15656","Anständigkeit","0.004"
"15657","Anteil","0.004"
"15658","Anziehung","0.004"
"15659","Applaus","0.0871"
"15660","Attraktivität","0.004"
"15661","Aufbereitung","0.004"
"15662","Aufbesserung","0.004"
"15663","Auferstehung","0.004"
"15664","Aufmerksamkeit","0.004"
"15665","Aufmunterung","0.004"
"15666","Aufrichtigkeit","0.004"
"15667","Aufschwung","0.004"
"15668","Aufstieg","0.004"
"15669","Aufstockung","0.004"
"15670","Auftrag","0.004"
"15671","Auftrieb","0.004"
"15672","Aufwertung","0.004"
"15673","Aufwärtstrend","0.004"
"15674","Augenweide","0.0844"
"15675","Ausbau","0.004"
"15676","Ausbildung","0.004"
"15677","Ausdauer","0.0886"
"15678","Ausgleich","0.004"
"15679","Ausgleichszahlung","0.004"
"15680","Auszeichnung","0.004"
"15681","Authentizität","0.004"
"15682","Autonomie","0.004"
"15683","Bedeutung","0.004"
"15684","Befreiung","0.004"
"15685","Befriedigung","0.004"
"15686","Beförderung","0.004"
"15687","Begeisterung","0.32"
"15688","Begnadigung","0.004"
"15689","Begünstigung","0.004"
"15690","Beifall","0.3265"
"15691","Beifallsruf","0.004"
"15692","Beilegung","0.004"
"15693","Beisteuerung","0.004"
"15694","Beitritt","0.004"
"15695","Bekräftigung","0.004"
"15696","Belastbarkeit","0.004"
"15697","Belebtheit","0.004"
"15698","Beliebtheit","0.004"
"15699","Belohnung","0.0813"
"15700","Benefiz","0.004"
"15701","Bereicherung","0.004"
"15702","Bereitschaft","0.004"
"15703","Bereitstellung","0.004"
"15704","Beruhigung","0.004"
"15705","Bescheidenheit","0.0852"
"15706","Beschleunigung","0.004"
"15707","Beschwichtigung","0.004"
"15708","Besitz","0.004"
"15709","Besserung","0.004"
"15710","Bestätigung","0.004"
"15711","Beteiligung","0.004"
"15712","Bewunderer","0.004"
"15713","Bewunderung","0.004"
"15714","Bildung","0.004"
"15715","Blüte","0.004"
"15716","Bonität","0.004"
"15717","Bonus","0.004"
"15718","Boom","0.004"
"15719","Brillanz","0.004"
"15720","Brüderlichkeit","0.004"
"15721","Bund","0.004"
"15722","Bündnis","0.004"
"15723","Champion","0.004"
"15724","Charisma","0.004"
"15725","Charme","0.004"
"15726","Cleverness","0.004"
"15727","Comeback","0.0712"
"15728","Dankbarkeit","0.004"
"15729","Diskretion","0.004"
"15730","Disziplin","0.0611"
"15731","Duft","0.2149"
"15732","Dynamik","0.004"
"15733","Echtheit","0.004"
"15734","Effizienz","0.004"
"15735","Ehre","0.0732"
"15736","Ehrfurcht","0.004"
"15737","Ehrlichkeit","0.004"
"15738","Ehrwürdigkeit","0.004"
"15739","Eifer","0.004"
"15740","Eigenkapital","0.004"
"15741","Eignung","0.004"
"15742","Eindeutigkeit","0.004"
"15743","Einfallsreichtum","0.004"
"15744","Einhaltung","0.004"
"15745","Einheit","0.004"
"15746","Einheitlichkeit","0.004"
"15747","Einkauf","0.004"
"15748","Einnahme","0.004"
"15749","Einsparung","0.004"
"15750","Einweihung","0.004"
"15751","Einzigartigkeit","0.004"
"15752","Eleganz","0.004"
"15753","Empathie","0.004"
"15754","Empfehlung","0.004"
"15755","Engagement","0.2157"
"15756","Entlastung","0.004"
"15757","Entlohnung","0.004"
"15758","Entschluß","0.0804"
"15759","Entschlüsselung","0.004"
"15760","Entschädigung","0.004"
"15761","Entspannung","0.0875"
"15762","Entwirrung","0.004"
"15763","Erbe","0.004"
"15764","Erfahrung","0.004"
"15765","Erfolg","0.3446"
"15766","Erfolgserlebnis","0.0884"
"15767","Erfüllung","0.004"
"15768","Ergiebigkeit","0.004"
"15769","Ergänzung","0.004"
"15770","Erhaltung","0.004"
"15771","Erholung","0.0865"
"15772","Erhöhung","0.004"
"15773","Erlaubnis","0.004"
"15774","Erleichterung","0.004"
"15775","Erleuchtung","0.004"
"15776","Erlösung","0.004"
"15777","Ermutigung","0.004"
"15778","Erneuerung","0.004"
"15779","Ernsthaftigkeit","0.004"
"15780","Ersparnis","0.004"
"15781","Ertrag","0.004"
"15782","Erweiterung","0.004"
"15783","Erzeugnis","0.004"
"15784","Experte","0.004"
"15785","Expertise","0.004"
"15786","Exzellenz","0.004"
"15787","Fairness","0.004"
"15788","Faszination","0.004"
"15789","Favorit","0.004"
"15790","Feier","0.0829"
"15791","Fertigkeit","0.004"
"15792","Fest","0.2346"
"15793","Festakt","0.004"
"15794","Festigkeit","0.004"
"15795","Festlichkeit","0.004"
"15796","Finanzierung","0.004"
"15797","Fitness","0.0851"
"15798","Flair","0.2216"
"15799","Fleiß","0.3113"
"15800","Flexibilität","0.004"
"15801","Fortschritt","0.004"
"15802","Freiheit","0.004"
"15803","Freispruch","0.004"
"15804","Freude","0.6502"
"15805","Freund","0.0116"
"15806","Freundlichkeit","0.0913"
"15807","Freundschaft","0.2059"
"15808","Frieden","0.004"
"15809","Fruchtbarkeit","0.004"
"15810","Funktionsfähigkeit","0.004"
"15811","Furchtlosigkeit","0.004"
"15812","Fähigkeit","0.0892"
"15813","Förderung","0.0829"
"15814","Führung","0.004"
"15815","Fülle","0.004"
"15816","Gabe","0.0747"
"15817","Garantie","0.004"
"15818","Gastfreundlichkeit","0.004"
"15819","Gedenken","0.004"
"15820","Geduld","0.0789"
"15821","Gefallen","0.3349"
"15822","Gehaltszulage","0.004"
"15823","Gelassenheit","0.0721"
"15824","Geldgeber","0.004"
"15825","Gemeinschaft","0.004"
"15826","Genauigkeit","0.004"
"15827","Genehmigung","0.004"
"15828","Genesung","0.004"
"15829","Genialität","0.004"
"15830","Genie","0.0697"
"15831","Genuss","0.0701"
"15832","Genuß","0.073"
"15833","Gerechtigkeit","0.004"
"15834","Geräumigkeit","0.004"
"15835","Geschenk","0.4792"
"15836","Geschick","0.004"
"15837","Geschicklichkeit","0.004"
"15838","Gesundheit","0.004"
"15839","Gesundung","0.004"
"15840","Gewinn","0.004"
"15841","Gewinner","0.004"
"15842","Gewährleistung","0.004"
"15843","Glamour","0.004"
"15844","Glanz","0.004"
"15845","Glaube","0.004"
"15846","Glaubwürdigkeit","0.004"
